Dataset,StratificationType,Fold_Seed,Fold,Model,Init_Seed,Epoch,Test_Accuracy
chameleon,ClassBasedStratification,0,2,GPRGNN,108,1000,0.5197368421052632
chameleon,ClassBasedStratification,0,2,GPRGNN,106,1000,0.5109649122807017
chameleon,ClassBasedStratification,0,2,GPRGNN,107,1000,0.5021929824561403
chameleon,ClassBasedStratification,0,2,GPRGNN,109,1000,0.5328947368421053
chameleon,ClassBasedStratification,0,3,GPRGNN,100,1000,0.5252747252747253
chameleon,ClassBasedStratification,0,3,GPRGNN,101,1000,0.5428571428571428
chameleon,ClassBasedStratification,0,3,GPRGNN,102,1000,0.5406593406593406
chameleon,ClassBasedStratification,0,3,GPRGNN,103,1000,0.5296703296703297
chameleon,ClassBasedStratification,0,3,GPRGNN,104,1000,0.5274725274725275
chameleon,ClassBasedStratification,0,3,GPRGNN,105,1000,0.5296703296703297
chameleon,ClassBasedStratification,0,3,GPRGNN,106,1000,0.5274725274725275
chameleon,ClassBasedStratification,0,3,GPRGNN,107,1000,0.5186813186813187
chameleon,ClassBasedStratification,0,3,GPRGNN,108,1000,0.5318681318681319
chameleon,ClassBasedStratification,0,3,GPRGNN,109,1000,0.5428571428571428
chameleon,ClassBasedStratification,0,4,GPRGNN,100,1000,0.4879120879120879
chameleon,ClassBasedStratification,0,4,GPRGNN,101,1000,0.4923076923076923
chameleon,ClassBasedStratification,0,4,GPRGNN,102,1000,0.4967032967032967
chameleon,ClassBasedStratification,0,4,GPRGNN,103,1000,0.4989010989010989
chameleon,ClassBasedStratification,0,4,GPRGNN,104,1000,0.4989010989010989
chameleon,ClassBasedStratification,0,4,GPRGNN,105,1000,0.4813186813186813
chameleon,ClassBasedStratification,0,4,GPRGNN,106,1000,0.5186813186813187
chameleon,ClassBasedStratification,0,4,GPRGNN,107,1000,0.5318681318681319
chameleon,ClassBasedStratification,0,4,GPRGNN,108,1000,0.4901098901098901
chameleon,ClassBasedStratification,0,4,GPRGNN,109,1000,0.5186813186813187
chameleon,ClassBasedStratification,0,5,GPRGNN,100,1000,0.4923076923076923
chameleon,ClassBasedStratification,0,5,GPRGNN,101,1000,0.5252747252747253
chameleon,ClassBasedStratification,0,5,GPRGNN,102,1000,0.4901098901098901
chameleon,ClassBasedStratification,0,5,GPRGNN,103,1000,0.512087912087912
chameleon,ClassBasedStratification,0,5,GPRGNN,104,1000,0.5142857142857142
chameleon,ClassBasedStratification,0,5,GPRGNN,105,1000,0.5406593406593406
chameleon,ClassBasedStratification,0,5,GPRGNN,107,1000,0.5142857142857142
chameleon,ClassBasedStratification,0,5,GPRGNN,106,1000,0.4989010989010989
chameleon,ClassBasedStratification,0,5,GPRGNN,108,1000,0.5142857142857142
chameleon,ClassBasedStratification,0,5,GPRGNN,109,1000,0.5340659340659341
chameleon,ClassBasedStratification,1,1,GPRGNN,101,1000,0.5197368421052632
chameleon,ClassBasedStratification,1,1,GPRGNN,100,1000,0.5109649122807017
chameleon,ClassBasedStratification,1,1,GPRGNN,103,1000,0.5504385964912281
chameleon,ClassBasedStratification,1,1,GPRGNN,102,1000,0.5372807017543859
chameleon,ClassBasedStratification,1,1,GPRGNN,105,1000,0.5394736842105263
chameleon,ClassBasedStratification,1,1,GPRGNN,104,1000,0.5131578947368421
chameleon,ClassBasedStratification,1,1,GPRGNN,106,1000,0.5307017543859649
chameleon,ClassBasedStratification,1,1,GPRGNN,107,1000,0.5416666666666666
chameleon,ClassBasedStratification,1,1,GPRGNN,109,1000,0.5021929824561403
chameleon,ClassBasedStratification,1,1,GPRGNN,108,1000,0.5087719298245614
chameleon,ClassBasedStratification,1,2,GPRGNN,100,1000,0.5219298245614035
chameleon,ClassBasedStratification,1,2,GPRGNN,101,1000,0.5219298245614035
chameleon,ClassBasedStratification,1,2,GPRGNN,102,1000,0.5328947368421053
chameleon,ClassBasedStratification,1,2,GPRGNN,103,1000,0.5350877192982456
chameleon,ClassBasedStratification,1,2,GPRGNN,104,1000,0.5285087719298246
chameleon,ClassBasedStratification,1,2,GPRGNN,105,1000,0.5109649122807017
chameleon,ClassBasedStratification,1,2,GPRGNN,106,1000,0.5131578947368421
chameleon,ClassBasedStratification,1,2,GPRGNN,107,1000,0.5285087719298246
chameleon,ClassBasedStratification,1,2,GPRGNN,108,1000,0.5241228070175439
chameleon,ClassBasedStratification,1,2,GPRGNN,109,1000,0.5087719298245614
chameleon,ClassBasedStratification,1,3,GPRGNN,100,1000,0.5142857142857142
chameleon,ClassBasedStratification,1,3,GPRGNN,101,1000,0.5340659340659341
chameleon,ClassBasedStratification,1,3,GPRGNN,102,1000,0.5296703296703297
chameleon,ClassBasedStratification,1,3,GPRGNN,103,1000,0.545054945054945
chameleon,ClassBasedStratification,1,3,GPRGNN,104,1000,0.5208791208791209
chameleon,ClassBasedStratification,1,3,GPRGNN,105,1000,0.5274725274725275
chameleon,ClassBasedStratification,1,3,GPRGNN,106,1000,0.5164835164835165
chameleon,ClassBasedStratification,1,3,GPRGNN,107,1000,0.4967032967032967
chameleon,ClassBasedStratification,1,3,GPRGNN,108,1000,0.545054945054945
chameleon,ClassBasedStratification,1,3,GPRGNN,109,1000,0.5516483516483517
chameleon,ClassBasedStratification,1,4,GPRGNN,100,1000,0.5208791208791209
chameleon,ClassBasedStratification,1,4,GPRGNN,101,1000,0.545054945054945
chameleon,ClassBasedStratification,1,4,GPRGNN,102,1000,0.5494505494505495
chameleon,ClassBasedStratification,1,4,GPRGNN,103,1000,0.5230769230769231
chameleon,ClassBasedStratification,1,4,GPRGNN,104,1000,0.5340659340659341
chameleon,ClassBasedStratification,1,4,GPRGNN,105,1000,0.545054945054945
chameleon,ClassBasedStratification,1,4,GPRGNN,106,1000,0.5274725274725275
chameleon,ClassBasedStratification,1,4,GPRGNN,107,1000,0.5494505494505495
chameleon,ClassBasedStratification,1,4,GPRGNN,108,1000,0.545054945054945
chameleon,ClassBasedStratification,1,4,GPRGNN,109,1000,0.5340659340659341
chameleon,ClassBasedStratification,1,5,GPRGNN,100,1000,0.5076923076923077
chameleon,ClassBasedStratification,1,5,GPRGNN,101,1000,0.5098901098901099
chameleon,ClassBasedStratification,1,5,GPRGNN,102,1000,0.5252747252747253
chameleon,ClassBasedStratification,1,5,GPRGNN,103,1000,0.4879120879120879
chameleon,ClassBasedStratification,1,5,GPRGNN,104,1000,0.5230769230769231
chameleon,ClassBasedStratification,1,5,GPRGNN,105,1000,0.4989010989010989
chameleon,ClassBasedStratification,1,5,GPRGNN,106,1000,0.4967032967032967
chameleon,ClassBasedStratification,1,5,GPRGNN,107,1000,0.4967032967032967
chameleon,ClassBasedStratification,1,5,GPRGNN,108,1000,0.5076923076923077
chameleon,ClassBasedStratification,1,5,GPRGNN,109,1000,0.4945054945054945
chameleon,ClassBasedStratification,2,1,GPRGNN,103,1000,0.5131578947368421
chameleon,ClassBasedStratification,2,1,GPRGNN,100,1000,0.5219298245614035
chameleon,ClassBasedStratification,2,1,GPRGNN,101,1000,0.5043859649122807
chameleon,ClassBasedStratification,2,1,GPRGNN,102,1000,0.5394736842105263
chameleon,ClassBasedStratification,2,1,GPRGNN,106,1000,0.5241228070175439
chameleon,ClassBasedStratification,2,1,GPRGNN,104,1000,0.5219298245614035
chameleon,ClassBasedStratification,2,1,GPRGNN,105,1000,0.5109649122807017
chameleon,ClassBasedStratification,2,1,GPRGNN,107,1000,0.506578947368421
chameleon,ClassBasedStratification,2,1,GPRGNN,108,1000,0.506578947368421
chameleon,ClassBasedStratification,2,1,GPRGNN,109,1000,0.5197368421052632
chameleon,ClassBasedStratification,2,2,GPRGNN,100,1000,0.5087719298245614
chameleon,ClassBasedStratification,2,2,GPRGNN,101,1000,0.5043859649122807
chameleon,ClassBasedStratification,2,2,GPRGNN,103,1000,0.5043859649122807
chameleon,ClassBasedStratification,2,2,GPRGNN,102,1000,0.5131578947368421
chameleon,ClassBasedStratification,2,2,GPRGNN,104,1000,0.5021929824561403
chameleon,ClassBasedStratification,2,2,GPRGNN,105,1000,0.4802631578947368
chameleon,ClassBasedStratification,2,2,GPRGNN,106,1000,0.4956140350877193
chameleon,ClassBasedStratification,2,2,GPRGNN,107,1000,0.4912280701754385
chameleon,ClassBasedStratification,2,2,GPRGNN,108,1000,0.4934210526315789
chameleon,ClassBasedStratification,2,2,GPRGNN,109,1000,0.5
chameleon,ClassBasedStratification,2,3,GPRGNN,100,1000,0.5142857142857142
chameleon,ClassBasedStratification,2,3,GPRGNN,101,1000,0.4989010989010989
chameleon,ClassBasedStratification,2,3,GPRGNN,102,1000,0.5582417582417583
chameleon,ClassBasedStratification,2,3,GPRGNN,103,1000,0.5076923076923077
chameleon,ClassBasedStratification,2,3,GPRGNN,104,1000,0.5560439560439561
chameleon,ClassBasedStratification,2,3,GPRGNN,105,1000,0.5142857142857142
chameleon,ClassBasedStratification,2,3,GPRGNN,106,1000,0.5340659340659341
chameleon,ClassBasedStratification,2,3,GPRGNN,107,1000,0.5230769230769231
chameleon,ClassBasedStratification,2,3,GPRGNN,108,1000,0.5274725274725275
chameleon,ClassBasedStratification,2,3,GPRGNN,109,1000,0.5472527472527473
chameleon,ClassBasedStratification,2,4,GPRGNN,100,1000,0.5164835164835165
chameleon,ClassBasedStratification,2,4,GPRGNN,101,1000,0.5428571428571428
chameleon,ClassBasedStratification,2,4,GPRGNN,102,1000,0.5252747252747253
chameleon,ClassBasedStratification,2,4,GPRGNN,103,1000,0.5318681318681319
chameleon,ClassBasedStratification,2,4,GPRGNN,104,1000,0.5582417582417583
chameleon,ClassBasedStratification,2,4,GPRGNN,105,1000,0.5230769230769231
chameleon,ClassBasedStratification,2,4,GPRGNN,106,1000,0.5054945054945055
chameleon,ClassBasedStratification,2,4,GPRGNN,107,1000,0.5032967032967033
chameleon,ClassBasedStratification,2,4,GPRGNN,108,1000,0.5098901098901099
chameleon,ClassBasedStratification,2,4,GPRGNN,109,1000,0.5164835164835165
chameleon,ClassBasedStratification,2,5,GPRGNN,100,1000,0.4967032967032967
chameleon,ClassBasedStratification,2,5,GPRGNN,101,1000,0.5208791208791209
chameleon,ClassBasedStratification,2,5,GPRGNN,102,1000,0.5186813186813187
chameleon,ClassBasedStratification,2,5,GPRGNN,103,1000,0.5340659340659341
chameleon,ClassBasedStratification,2,5,GPRGNN,104,1000,0.5186813186813187
chameleon,ClassBasedStratification,2,5,GPRGNN,105,1000,0.5340659340659341
chameleon,ClassBasedStratification,2,5,GPRGNN,106,1000,0.5362637362637362
chameleon,ClassBasedStratification,2,5,GPRGNN,107,1000,0.5428571428571428
chameleon,ClassBasedStratification,2,5,GPRGNN,108,1000,0.5164835164835165
chameleon,ClassBasedStratification,2,5,GPRGNN,109,1000,0.5186813186813187
chameleon,ClassBasedStratification,3,1,GPRGNN,101,1000,0.5328947368421053
chameleon,ClassBasedStratification,3,1,GPRGNN,103,1000,0.5328947368421053
chameleon,ClassBasedStratification,3,1,GPRGNN,102,1000,0.5416666666666666
chameleon,ClassBasedStratification,3,1,GPRGNN,100,1000,0.506578947368421
chameleon,ClassBasedStratification,3,1,GPRGNN,104,1000,0.5328947368421053
chameleon,ClassBasedStratification,3,1,GPRGNN,107,1000,0.5241228070175439
chameleon,ClassBasedStratification,3,1,GPRGNN,105,1000,0.5263157894736842
chameleon,ClassBasedStratification,3,1,GPRGNN,106,1000,0.5219298245614035
chameleon,ClassBasedStratification,3,1,GPRGNN,108,1000,0.5263157894736842
chameleon,ClassBasedStratification,3,2,GPRGNN,100,1000,0.4868421052631579
chameleon,ClassBasedStratification,3,1,GPRGNN,109,1000,0.5285087719298246
chameleon,ClassBasedStratification,3,2,GPRGNN,101,1000,0.4956140350877193
chameleon,ClassBasedStratification,3,2,GPRGNN,102,1000,0.5153508771929824
chameleon,ClassBasedStratification,3,2,GPRGNN,103,1000,0.5109649122807017
chameleon,ClassBasedStratification,3,2,GPRGNN,104,1000,0.4868421052631579
chameleon,ClassBasedStratification,3,2,GPRGNN,105,1000,0.4934210526315789
chameleon,ClassBasedStratification,3,2,GPRGNN,106,1000,0.4956140350877193
chameleon,ClassBasedStratification,3,2,GPRGNN,107,1000,0.5109649122807017
chameleon,ClassBasedStratification,3,2,GPRGNN,108,1000,0.4802631578947368
chameleon,ClassBasedStratification,3,2,GPRGNN,109,1000,0.5328947368421053
chameleon,ClassBasedStratification,3,3,GPRGNN,102,1000,0.5428571428571428
chameleon,ClassBasedStratification,3,3,GPRGNN,100,1000,0.5230769230769231
chameleon,ClassBasedStratification,3,3,GPRGNN,101,1000,0.5252747252747253
chameleon,ClassBasedStratification,3,3,GPRGNN,103,1000,0.567032967032967
chameleon,ClassBasedStratification,3,3,GPRGNN,105,1000,0.5252747252747253
chameleon,ClassBasedStratification,3,3,GPRGNN,106,1000,0.5296703296703297
chameleon,ClassBasedStratification,3,3,GPRGNN,104,1000,0.5098901098901099
chameleon,ClassBasedStratification,3,3,GPRGNN,107,1000,0.5472527472527473
chameleon,ClassBasedStratification,3,3,GPRGNN,108,1000,0.5428571428571428
chameleon,ClassBasedStratification,3,3,GPRGNN,109,1000,0.5296703296703297
chameleon,ClassBasedStratification,3,4,GPRGNN,100,1000,0.5142857142857142
chameleon,ClassBasedStratification,3,4,GPRGNN,101,1000,0.5472527472527473
chameleon,ClassBasedStratification,3,4,GPRGNN,102,1000,0.5208791208791209
chameleon,ClassBasedStratification,3,4,GPRGNN,105,1000,0.5318681318681319
chameleon,ClassBasedStratification,3,4,GPRGNN,104,1000,0.5560439560439561
chameleon,ClassBasedStratification,3,4,GPRGNN,103,1000,0.5208791208791209
chameleon,ClassBasedStratification,3,4,GPRGNN,106,1000,0.5384615384615384
chameleon,ClassBasedStratification,3,4,GPRGNN,108,1000,0.5296703296703297
chameleon,ClassBasedStratification,3,4,GPRGNN,107,1000,0.545054945054945
chameleon,ClassBasedStratification,3,4,GPRGNN,109,1000,0.5362637362637362
chameleon,ClassBasedStratification,3,5,GPRGNN,100,1000,0.5164835164835165
chameleon,ClassBasedStratification,3,5,GPRGNN,101,1000,0.512087912087912
chameleon,ClassBasedStratification,3,5,GPRGNN,102,1000,0.5032967032967033
chameleon,ClassBasedStratification,3,5,GPRGNN,103,1000,0.5384615384615384
chameleon,ClassBasedStratification,3,5,GPRGNN,104,1000,0.4879120879120879
chameleon,ClassBasedStratification,3,5,GPRGNN,105,1000,0.512087912087912
chameleon,ClassBasedStratification,3,5,GPRGNN,106,1000,0.5142857142857142
chameleon,ClassBasedStratification,3,5,GPRGNN,107,1000,0.5186813186813187
chameleon,ClassBasedStratification,3,5,GPRGNN,108,1000,0.5032967032967033
chameleon,ClassBasedStratification,3,5,GPRGNN,109,1000,0.5164835164835165
chameleon,ClassBasedStratification,4,1,GPRGNN,102,1000,0.5285087719298246
chameleon,ClassBasedStratification,4,1,GPRGNN,101,1000,0.5285087719298246
chameleon,ClassBasedStratification,4,1,GPRGNN,100,1000,0.506578947368421
chameleon,ClassBasedStratification,4,1,GPRGNN,103,1000,0.5087719298245614
chameleon,ClassBasedStratification,4,1,GPRGNN,104,1000,0.5087719298245614
chameleon,ClassBasedStratification,4,1,GPRGNN,105,1000,0.5197368421052632
chameleon,ClassBasedStratification,4,1,GPRGNN,106,1000,0.5285087719298246
chameleon,ClassBasedStratification,4,1,GPRGNN,107,1000,0.5109649122807017
chameleon,ClassBasedStratification,4,1,GPRGNN,108,1000,0.5087719298245614
chameleon,ClassBasedStratification,4,1,GPRGNN,109,1000,0.5131578947368421
chameleon,ClassBasedStratification,4,2,GPRGNN,100,1000,0.5219298245614035
chameleon,ClassBasedStratification,4,2,GPRGNN,101,1000,0.5635964912280702
chameleon,ClassBasedStratification,4,2,GPRGNN,102,1000,0.5241228070175439
chameleon,ClassBasedStratification,4,2,GPRGNN,104,1000,0.5372807017543859
chameleon,ClassBasedStratification,4,2,GPRGNN,103,1000,0.5131578947368421
chameleon,ClassBasedStratification,4,2,GPRGNN,105,1000,0.5526315789473685
chameleon,ClassBasedStratification,4,2,GPRGNN,106,1000,0.5372807017543859
chameleon,ClassBasedStratification,4,2,GPRGNN,107,1000,0.5394736842105263
chameleon,ClassBasedStratification,4,2,GPRGNN,108,1000,0.5372807017543859
chameleon,ClassBasedStratification,4,2,GPRGNN,109,1000,0.5241228070175439
chameleon,ClassBasedStratification,4,3,GPRGNN,100,1000,0.4967032967032967
chameleon,ClassBasedStratification,4,3,GPRGNN,101,1000,0.4725274725274725
chameleon,ClassBasedStratification,4,3,GPRGNN,103,1000,0.4967032967032967
chameleon,ClassBasedStratification,4,3,GPRGNN,102,1000,0.4967032967032967
chameleon,ClassBasedStratification,4,3,GPRGNN,104,1000,0.4747252747252747
chameleon,ClassBasedStratification,4,3,GPRGNN,105,1000,0.4945054945054945
chameleon,ClassBasedStratification,4,3,GPRGNN,107,1000,0.4813186813186813
chameleon,ClassBasedStratification,4,3,GPRGNN,106,1000,0.4703296703296703
chameleon,ClassBasedStratification,4,3,GPRGNN,108,1000,0.4967032967032967
chameleon,ClassBasedStratification,4,3,GPRGNN,109,1000,0.4637362637362637
chameleon,ClassBasedStratification,4,4,GPRGNN,100,1000,0.5054945054945055
chameleon,ClassBasedStratification,4,4,GPRGNN,101,1000,0.5362637362637362
chameleon,ClassBasedStratification,4,4,GPRGNN,102,1000,0.5230769230769231
chameleon,ClassBasedStratification,4,4,GPRGNN,103,1000,0.512087912087912
chameleon,ClassBasedStratification,4,4,GPRGNN,104,1000,0.5076923076923077
chameleon,ClassBasedStratification,4,4,GPRGNN,105,1000,0.5340659340659341
chameleon,ClassBasedStratification,4,4,GPRGNN,106,1000,0.5054945054945055
chameleon,ClassBasedStratification,4,4,GPRGNN,107,1000,0.5098901098901099
chameleon,ClassBasedStratification,4,4,GPRGNN,108,1000,0.4989010989010989
chameleon,ClassBasedStratification,4,4,GPRGNN,109,1000,0.5186813186813187
chameleon,ClassBasedStratification,4,5,GPRGNN,100,1000,0.5318681318681319
chameleon,ClassBasedStratification,4,5,GPRGNN,101,1000,0.5164835164835165
chameleon,ClassBasedStratification,4,5,GPRGNN,102,1000,0.5230769230769231
chameleon,ClassBasedStratification,4,5,GPRGNN,103,1000,0.5538461538461539
chameleon,ClassBasedStratification,4,5,GPRGNN,104,1000,0.5098901098901099
chameleon,ClassBasedStratification,4,5,GPRGNN,105,1000,0.5252747252747253
chameleon,ClassBasedStratification,4,5,GPRGNN,106,1000,0.5076923076923077
chameleon,ClassBasedStratification,4,5,GPRGNN,107,1000,0.5230769230769231
chameleon,ClassBasedStratification,4,5,GPRGNN,108,1000,0.4945054945054945
chameleon,ClassBasedStratification,4,5,GPRGNN,109,1000,0.5318681318681319
chameleon,ClassBasedStratification,5,1,GPRGNN,101,1000,0.5263157894736842
chameleon,ClassBasedStratification,5,1,GPRGNN,102,1000,0.5416666666666666
chameleon,ClassBasedStratification,5,1,GPRGNN,100,1000,0.5153508771929824
chameleon,ClassBasedStratification,5,1,GPRGNN,103,1000,0.5285087719298246
chameleon,ClassBasedStratification,5,1,GPRGNN,104,1000,0.5394736842105263
chameleon,ClassBasedStratification,5,1,GPRGNN,105,1000,0.5328947368421053
chameleon,ClassBasedStratification,5,1,GPRGNN,106,1000,0.5175438596491229
chameleon,ClassBasedStratification,5,1,GPRGNN,107,1000,0.5131578947368421
chameleon,ClassBasedStratification,5,1,GPRGNN,108,1000,0.5350877192982456
chameleon,ClassBasedStratification,5,2,GPRGNN,101,1000,0.5153508771929824
chameleon,ClassBasedStratification,5,1,GPRGNN,109,1000,0.5416666666666666
chameleon,ClassBasedStratification,5,2,GPRGNN,100,1000,0.4978070175438596
chameleon,ClassBasedStratification,5,2,GPRGNN,103,1000,0.5328947368421053
chameleon,ClassBasedStratification,5,2,GPRGNN,104,1000,0.4978070175438596
chameleon,ClassBasedStratification,5,2,GPRGNN,102,1000,0.5021929824561403
chameleon,ClassBasedStratification,5,2,GPRGNN,105,1000,0.5087719298245614
chameleon,ClassBasedStratification,5,2,GPRGNN,106,1000,0.5175438596491229
chameleon,ClassBasedStratification,5,2,GPRGNN,107,1000,0.5131578947368421
chameleon,ClassBasedStratification,5,2,GPRGNN,108,1000,0.4934210526315789
chameleon,ClassBasedStratification,5,2,GPRGNN,109,1000,0.4868421052631579
chameleon,ClassBasedStratification,5,3,GPRGNN,100,1000,0.5406593406593406
chameleon,ClassBasedStratification,5,3,GPRGNN,102,1000,0.5560439560439561
chameleon,ClassBasedStratification,5,3,GPRGNN,101,1000,0.5538461538461539
chameleon,ClassBasedStratification,5,3,GPRGNN,103,1000,0.5560439560439561
chameleon,ClassBasedStratification,5,3,GPRGNN,104,1000,0.5406593406593406
chameleon,ClassBasedStratification,5,3,GPRGNN,105,1000,0.5296703296703297
chameleon,ClassBasedStratification,5,3,GPRGNN,106,1000,0.5582417582417583
chameleon,ClassBasedStratification,5,3,GPRGNN,107,1000,0.5362637362637362
chameleon,ClassBasedStratification,5,3,GPRGNN,108,1000,0.5472527472527473
chameleon,ClassBasedStratification,5,3,GPRGNN,109,1000,0.5296703296703297
chameleon,ClassBasedStratification,5,4,GPRGNN,100,1000,0.4725274725274725
chameleon,ClassBasedStratification,5,4,GPRGNN,101,1000,0.5076923076923077
chameleon,ClassBasedStratification,5,4,GPRGNN,102,1000,0.5076923076923077
chameleon,ClassBasedStratification,5,4,GPRGNN,103,1000,0.4923076923076923
chameleon,ClassBasedStratification,5,4,GPRGNN,104,1000,0.5010989010989011
chameleon,ClassBasedStratification,5,4,GPRGNN,105,1000,0.4989010989010989
chameleon,ClassBasedStratification,5,4,GPRGNN,106,1000,0.5010989010989011
chameleon,ClassBasedStratification,5,4,GPRGNN,107,1000,0.5054945054945055
chameleon,ClassBasedStratification,5,4,GPRGNN,108,1000,0.512087912087912
chameleon,ClassBasedStratification,5,4,GPRGNN,109,1000,0.4945054945054945
chameleon,ClassBasedStratification,5,5,GPRGNN,100,1000,0.5362637362637362
chameleon,ClassBasedStratification,5,5,GPRGNN,101,1000,0.5296703296703297
chameleon,ClassBasedStratification,5,5,GPRGNN,102,1000,0.5252747252747253
chameleon,ClassBasedStratification,5,5,GPRGNN,103,1000,0.5340659340659341
chameleon,ClassBasedStratification,5,5,GPRGNN,104,1000,0.5296703296703297
chameleon,ClassBasedStratification,5,5,GPRGNN,105,1000,0.5230769230769231
chameleon,ClassBasedStratification,5,5,GPRGNN,106,1000,0.5252747252747253
chameleon,ClassBasedStratification,5,5,GPRGNN,107,1000,0.5274725274725275
chameleon,ClassBasedStratification,5,5,GPRGNN,108,1000,0.5076923076923077
chameleon,ClassBasedStratification,5,5,GPRGNN,109,1000,0.5340659340659341
chameleon,ClassBasedStratification,6,1,GPRGNN,103,1000,0.4978070175438596
chameleon,ClassBasedStratification,6,1,GPRGNN,101,1000,0.4956140350877193
chameleon,ClassBasedStratification,6,1,GPRGNN,100,1000,0.4934210526315789
chameleon,ClassBasedStratification,6,1,GPRGNN,102,1000,0.5350877192982456
chameleon,ClassBasedStratification,6,1,GPRGNN,104,1000,0.5109649122807017
chameleon,ClassBasedStratification,6,1,GPRGNN,105,1000,0.5416666666666666
chameleon,ClassBasedStratification,6,1,GPRGNN,106,1000,0.5153508771929824
chameleon,ClassBasedStratification,6,1,GPRGNN,107,1000,0.5131578947368421
chameleon,ClassBasedStratification,6,1,GPRGNN,109,1000,0.506578947368421
chameleon,ClassBasedStratification,6,1,GPRGNN,108,1000,0.506578947368421
chameleon,ClassBasedStratification,6,2,GPRGNN,100,1000,0.5219298245614035
chameleon,ClassBasedStratification,6,2,GPRGNN,101,1000,0.5131578947368421
chameleon,ClassBasedStratification,6,2,GPRGNN,103,1000,0.5175438596491229
chameleon,ClassBasedStratification,6,2,GPRGNN,102,1000,0.543859649122807
chameleon,ClassBasedStratification,6,2,GPRGNN,104,1000,0.5241228070175439
chameleon,ClassBasedStratification,6,2,GPRGNN,105,1000,0.5350877192982456
chameleon,ClassBasedStratification,6,2,GPRGNN,107,1000,0.5219298245614035
chameleon,ClassBasedStratification,6,2,GPRGNN,106,1000,0.5197368421052632
chameleon,ClassBasedStratification,6,2,GPRGNN,108,1000,0.5241228070175439
chameleon,ClassBasedStratification,6,2,GPRGNN,109,1000,0.5109649122807017
chameleon,ClassBasedStratification,6,3,GPRGNN,100,1000,0.5428571428571428
chameleon,ClassBasedStratification,6,3,GPRGNN,101,1000,0.5516483516483517
chameleon,ClassBasedStratification,6,3,GPRGNN,102,1000,0.5032967032967033
chameleon,ClassBasedStratification,6,3,GPRGNN,103,1000,0.5164835164835165
chameleon,ClassBasedStratification,6,3,GPRGNN,104,1000,0.5296703296703297
chameleon,ClassBasedStratification,6,3,GPRGNN,105,1000,0.5230769230769231
chameleon,ClassBasedStratification,6,3,GPRGNN,106,1000,0.5098901098901099
chameleon,ClassBasedStratification,6,3,GPRGNN,107,1000,0.5516483516483517
chameleon,ClassBasedStratification,6,3,GPRGNN,108,1000,0.5472527472527473
chameleon,ClassBasedStratification,6,3,GPRGNN,109,1000,0.5208791208791209
chameleon,ClassBasedStratification,6,4,GPRGNN,100,1000,0.4901098901098901
chameleon,ClassBasedStratification,6,4,GPRGNN,101,1000,0.5186813186813187
chameleon,ClassBasedStratification,6,4,GPRGNN,102,1000,0.5032967032967033
chameleon,ClassBasedStratification,6,4,GPRGNN,103,1000,0.4879120879120879
chameleon,ClassBasedStratification,6,4,GPRGNN,104,1000,0.512087912087912
chameleon,ClassBasedStratification,6,4,GPRGNN,105,1000,0.5406593406593406
chameleon,ClassBasedStratification,6,4,GPRGNN,106,1000,0.4945054945054945
chameleon,ClassBasedStratification,6,4,GPRGNN,107,1000,0.5296703296703297
chameleon,ClassBasedStratification,6,4,GPRGNN,108,1000,0.5032967032967033
chameleon,ClassBasedStratification,6,4,GPRGNN,109,1000,0.4857142857142857
chameleon,ClassBasedStratification,6,5,GPRGNN,100,1000,0.5186813186813187
chameleon,ClassBasedStratification,6,5,GPRGNN,101,1000,0.5230769230769231
chameleon,ClassBasedStratification,6,5,GPRGNN,102,1000,0.5208791208791209
chameleon,ClassBasedStratification,6,5,GPRGNN,103,1000,0.5186813186813187
chameleon,ClassBasedStratification,6,5,GPRGNN,104,1000,0.5098901098901099
chameleon,ClassBasedStratification,6,5,GPRGNN,105,1000,0.5252747252747253
chameleon,ClassBasedStratification,6,5,GPRGNN,106,1000,0.5340659340659341
chameleon,ClassBasedStratification,6,5,GPRGNN,107,1000,0.4923076923076923
chameleon,ClassBasedStratification,6,5,GPRGNN,108,1000,0.5340659340659341
chameleon,ClassBasedStratification,6,5,GPRGNN,109,1000,0.5494505494505495
chameleon,ClassBasedStratification,7,1,GPRGNN,103,1000,0.5131578947368421
chameleon,ClassBasedStratification,7,1,GPRGNN,100,1000,0.5241228070175439
chameleon,ClassBasedStratification,7,1,GPRGNN,101,1000,0.5372807017543859
chameleon,ClassBasedStratification,7,1,GPRGNN,102,1000,0.5153508771929824
chameleon,ClassBasedStratification,7,1,GPRGNN,105,1000,0.4934210526315789
chameleon,ClassBasedStratification,7,1,GPRGNN,104,1000,0.5175438596491229
chameleon,ClassBasedStratification,7,1,GPRGNN,106,1000,0.5109649122807017
chameleon,ClassBasedStratification,7,1,GPRGNN,107,1000,0.5263157894736842
chameleon,ClassBasedStratification,7,1,GPRGNN,108,1000,0.5109649122807017
chameleon,ClassBasedStratification,7,2,GPRGNN,100,1000,0.5526315789473685
chameleon,ClassBasedStratification,7,1,GPRGNN,109,1000,0.5328947368421053
chameleon,ClassBasedStratification,7,2,GPRGNN,101,1000,0.5592105263157895
chameleon,ClassBasedStratification,7,2,GPRGNN,102,1000,0.543859649122807
chameleon,ClassBasedStratification,7,2,GPRGNN,103,1000,0.5416666666666666
chameleon,ClassBasedStratification,7,2,GPRGNN,104,1000,0.5328947368421053
