Dataset,TargetProperty,StratSeed,RequestedBins,StratifiedKFoldSeconds,RandomTargetEmd,LabelTargetEmd,StratifiedKFoldTargetEmd,RandomToStratifiedKFoldRatio,LabelToStratifiedKFoldRatio,DegreeEmd,NeighHetEmd,PageRankEmd,EigCentralityEmd,ClusteringEmd
Cora,PageRank,4,150,0.0010184999846387655,1.8391325592067183e-05,2.5897297087781245e-05,1.3513186375410276e-05,1.3609910409830193,1.9164463782506644,0.20997432115877412,0.0131340548768133,1.3513186375410276e-05,0.000710258634782752,0.010539314978657548
Cora,Eigenvector Centrality,4,150,0.001031208987114951,0.0007365098638704858,0.0008589489229825498,0.0005513140819604901,1.3359170171228598,1.558002871844123,0.22391033227560087,0.014340934600460093,1.833697715911986e-05,0.0005513140819604901,0.016610592775849843
Cora,Clustering Coefficient,4,150,0.0009588749962858856,0.0112117419072951,0.014874719803874198,0.005579615196617427,2.009411314617553,2.66590423886074,0.22686776098492203,0.009466856024705081,1.6671116446528388e-05,0.0009788677742180456,0.005579615196617427
Cora,Degree,4,200,0.0011043749982491136,0.24653707914472472,0.38153285626156747,0.180960962352096,1.3623771444419996,2.1083710613741014,0.180960962352096,0.012834392541947423,1.459836966641925e-05,0.0005704414531769161,0.014153690940460673
Cora,Neighborhood Heterogeneity,4,200,0.001084457995602861,0.013779527545468923,0.012081757015680731,0.00221173938469939,6.230176864776397,5.462559060647569,0.2751313968060664,0.00221173938469939,2.1677616861578384e-05,0.0008562630500911691,0.010140401167668924
Cora,PageRank,4,200,0.0011750000121537596,1.8391325592067183e-05,2.5897297087781245e-05,1.1412864099865393e-05,1.6114557600211936,2.269132170607962,0.1864536976923833,0.007285970304025317,1.1412864099865393e-05,0.0007820298204763556,0.012890869947997161
Cora,Eigenvector Centrality,4,200,0.0011755409941542894,0.0007365098638704858,0.0008589489229825498,0.000550715673644271,1.337368626167387,1.559695799646659,0.2995559859682339,0.00985706883755905,2.121862937935779e-05,0.000550715673644271,0.014877635642684137
Cora,Clustering Coefficient,4,200,0.0011153749946970493,0.0112117419072951,0.014874719803874198,0.004957799512156508,2.261435114470431,3.000266502790489,0.24929050233282896,0.007512188963121042,1.867316185823078e-05,0.0006721939849991994,0.004957799512156508
Cora,Degree,4,250,0.0012749169836752117,0.24653707914472472,0.38153285626156747,0.13858950513918683,1.7789015041010865,2.752970767002813,0.13858950513918683,0.007995876865923346,1.3410050257941028e-05,0.0006396070663013249,0.011077528942072867
Cora,Neighborhood Heterogeneity,4,250,0.0012503330071922392,0.013779527545468923,0.012081757015680731,0.0034795416897308085,3.9601558981565077,3.4722265438973445,0.2435027711823782,0.0034795416897308085,1.8495955183031057e-05,0.0009806056853436803,0.011468517884474743
Cora,PageRank,4,250,0.0013249159965198487,1.8391325592067183e-05,2.5897297087781245e-05,1.022973823376367e-05,1.7978295408738671,2.5315698697261046,0.16878277464656302,0.013065689774087763,1.022973823376367e-05,0.0007262449537849688,0.011308006846556038
Cora,Eigenvector Centrality,4,250,0.0013403749908320606,0.0007365098638704858,0.0008589489229825498,0.00041667409872446373,1.7675921448564085,2.0614406453676675,0.2079911755549781,0.009109083867830377,1.701105003552046e-05,0.00041667409872446373,0.008910236536544203
Cora,Clustering Coefficient,4,250,0.0012529590167105198,0.0112117419072951,0.014874719803874198,0.0017080538489371861,6.564044754368521,8.708577784669842,0.19361989247825642,0.00676692462510566,1.5244002885018418e-05,0.000733611134694161,0.0017080538489371861
Cora,Degree,5,100,0.0009057499992195517,0.25589154640239026,0.26750695907508326,0.154581888927689,1.655378571043936,1.7305194090377485,0.154581888927689,0.008714706204929817,1.3927560685066893e-05,0.0009350933250364717,0.013500438225686714
Cora,Neighborhood Heterogeneity,5,100,0.0008199169824365526,0.00973871530011235,0.010536215976324525,0.002399625980862964,4.058430512829366,4.390774254134157,0.25699609917408395,0.002399625980862964,2.0047657629735864e-05,0.0007025698644332738,0.0108386252621134
Cora,PageRank,5,100,0.0008760829805396497,1.7684857438320454e-05,1.771831498264785e-05,1.228703215545455e-05,1.4393107476706377,1.4420337440707522,0.17774447029698906,0.010268699618094571,1.228703215545455e-05,0.0010666738322354073,0.009869875667737804
Cora,Eigenvector Centrality,5,100,0.0008913749770727009,0.0006472242515689817,0.0006557287421285052,0.0006126501227535339,1.0564337254354177,1.0703152056533607,0.2755405574052615,0.007865397657510419,2.194915294271128e-05,0.0006126501227535339,0.008364454942079198
Cora,Clustering Coefficient,5,100,0.000807875010650605,0.01375781370940748,0.0091739736485613,0.003083291669036489,4.462053930080094,2.975383010530468,0.23247738236999,0.012097567146326113,1.833190205705095e-05,0.0008575102929942993,0.003083291669036489
Cora,Degree,5,150,0.0009859589918050915,0.25589154640239026,0.26750695907508326,0.1525408665161369,1.6775278143271866,1.7536740493524363,0.1525408665161369,0.010998887019386254,1.3319433533397945e-05,0.0009479363348774455,0.012250990817282712
