Dataset,TargetProperty,StratSeed,RequestedBins,StratifiedKFoldSeconds,RandomTargetEmd,LabelTargetEmd,StratifiedKFoldTargetEmd,RandomToStratifiedKFoldRatio,LabelToStratifiedKFoldRatio,DegreeEmd,NeighHetEmd,PageRankEmd,EigCentralityEmd,ClusteringEmd
chameleon,PageRank,4,300,0.0015057910059113055,5.2050931351131116e-05,3.2669690089999164e-05,3.27701165970325e-05,1.5883657660175856,0.9969354241772083,2.4462841074511528,0.008812084565895684,3.27701165970325e-05,0.0008699316424685945,0.013668280305501518
chameleon,Eigenvector Centrality,4,300,0.0017812919977586716,0.0008001951237026246,0.001035102041293137,0.0004388893660661887,1.8232274134934214,2.35845778304192,1.7501962225417582,0.008269329868060279,3.457495425897457e-05,0.0004388893660661887,0.011650094525356277
chameleon,Clustering Coefficient,4,300,0.001903457974549383,0.01292789021226492,0.010220912787075737,0.005869713876249573,2.202473661378046,1.7412965951257477,1.5369055035988688,0.013667401896309161,2.9780779460646546e-05,0.0004809818148454206,0.005869713876249573
chameleon,Degree,4,350,0.0018896670080721378,2.8940643312954526,2.487197960950824,1.6151264347145378,1.7918500181114045,1.5399400984916816,1.6151264347145378,0.012577081875123552,3.257874510652959e-05,0.0007573050497881223,0.009486348265884539
chameleon,Neighborhood Heterogeneity,4,350,0.0016377500141970813,0.011557789167553765,0.008145022943966535,0.005468654279189567,2.113461297331559,1.489401693385817,2.2189722608944606,0.005468654279189567,3.822674266185363e-05,0.0005990036791605487,0.014411919846319727
chameleon,PageRank,4,350,0.0016259999829344451,5.2050931351131116e-05,3.2669690089999164e-05,1.831578450710237e-05,2.841861965068827,1.7836904598506678,1.7218982517609571,0.010187508246647778,1.831578450710237e-05,0.0006292896735095883,0.012208679807224461
chameleon,Eigenvector Centrality,4,350,0.0016020000039134175,0.0008001951237026246,0.001035102041293137,0.0005240292475282255,1.527004699598421,1.9752753232297093,1.7692840175334463,0.011910654749315295,3.3881123024026645e-05,0.0005240292475282255,0.006817531997768135
chameleon,Clustering Coefficient,4,350,0.0016679170075803995,0.01292789021226492,0.010220912787075737,0.006757931469444015,1.9129951629013067,1.5124321448492917,2.2306561579788133,0.009712240260697629,3.24819442131647e-05,0.0014983806592641482,0.006757931469444015
chameleon,Degree,4,400,0.0018378340173512697,2.8940643312954526,2.487197960950824,0.6328329222265163,4.573188640554878,3.930260063272365,0.6328329222265163,0.008067233168920654,2.8740985145905813e-05,0.0005677512385797633,0.007118500260220498
chameleon,Neighborhood Heterogeneity,4,400,0.0017624589963816106,0.011557789167553765,0.008145022943966535,0.0016546952030663288,6.984844789624055,4.92237055433105,2.3872590389523984,0.0016546952030663288,4.657644976359259e-05,0.0005580094626888069,0.010549173913391338
chameleon,PageRank,4,400,0.0017619999998714775,5.2050931351131116e-05,3.2669690089999164e-05,1.5219993641504452e-05,3.4199049340723664,2.1464982745400056,1.8500466657674923,0.010012978777659474,1.5219993641504452e-05,0.0011180183704938168,0.013393436256271074
chameleon,Eigenvector Centrality,4,400,0.0017476250068284571,0.0008001951237026246,0.001035102041293137,9.749923511942154e-05,8.207193858726265,10.61651447855254,1.4650419387375917,0.0073542736121678,3.433216600984164e-05,9.749923511942154e-05,0.011780377787821225
chameleon,Clustering Coefficient,4,400,0.0017022919782903045,0.01292789021226492,0.010220912787075737,0.005767914170655658,2.241345801925372,1.7720292786385017,2.6324545909214123,0.012057387929569447,3.96157716372833e-05,0.0008479521894684166,0.005767914170655658
chameleon,Degree,4,450,0.0017568330222275108,2.8940643312954526,2.487197960950824,0.532277327300214,5.437136212384917,4.6727482712183965,0.532277327300214,0.007529881760828691,2.454389482705314e-05,0.0003463036673382276,0.009437407480886345
chameleon,Neighborhood Heterogeneity,4,450,0.0018389589968137443,0.011557789167553765,0.008145022943966535,0.0007448299554547427,15.517352763420158,10.935412686233512,2.6929937199845653,0.0007448299554547427,4.74725594155943e-05,0.0007590886655792378,0.009649405121711085
chameleon,PageRank,4,450,0.0018760829989332706,5.2050931351131116e-05,3.2669690089999164e-05,1.321256790652395e-05,3.9395015200209498,2.472622303334986,1.3431824633540888,0.012322479431314126,1.321256790652395e-05,0.0005117447225081048,0.0097091452579267
chameleon,Eigenvector Centrality,4,450,0.0018520409939810634,0.0008001951237026246,0.001035102041293137,9.669128922284214e-05,8.275772617515045,10.705225358072967,1.740511335854584,0.008228432791229177,3.680865557951185e-05,9.669128922284214e-05,0.00977688172894479
chameleon,Clustering Coefficient,4,450,0.0018414170190226287,0.01292789021226492,0.010220912787075737,0.0008614912836262308,15.006408605607962,11.864209170002713,1.7630500785763945,0.006704326733373218,3.006595591755886e-05,0.0005028138054600135,0.0008614912836262308
chameleon,Degree,5,300,0.0015179170004557818,2.578955839482152,2.3586508838225098,1.327225015005336,1.943118770611616,1.7771296179292002,1.327225015005336,0.008466430803023768,3.0606177574323814e-05,0.0005963728868495933,0.012120953100484133
chameleon,Neighborhood Heterogeneity,5,300,0.0014922079863026738,0.010046895774225309,0.009903771056298609,0.006073361537608736,1.6542561663768616,1.63069018614657,1.9702408829411115,0.006073361537608736,4.247458737280538e-05,0.0007464210101847626,0.011096347370688073
chameleon,PageRank,5,300,0.0014582499861717224,4.5660499338300505e-05,3.288237840679909e-05,2.9486273830288975e-05,1.5485340603259607,1.1151757796206028,2.248678039478956,0.009471746806650399,2.9486273830288975e-05,0.0008586947223518316,0.009085410479407013
chameleon,Eigenvector Centrality,5,300,0.0014237089781090617,0.0008143723829401206,0.0007558401956793449,0.00045236547227857664,1.8002531865177636,1.6708618185914106,1.9201086645365826,0.0094108629241349,3.619930297815404e-05,0.00045236547227857664,0.010311445424804966
