Dataset,TargetProperty,StratSeed,HyperparamName,Population,Generations,EvolutionSeconds,RandomTargetEmd,LabelTargetEmd,WdesTargetEmd,RandomToWdesRatio,LabelToWdesRatio,DegreeEmd,NeighHetEmd,PageRankEmd,EigCentralityEmd,ClusteringEmd
Cora,Eigenvector Centrality,12,pop100_gen100,100,100,16.018309999955818,0.0009390241550082992,0.0009775675399556684,0.00046966730573167685,1.9993389864457973,2.0814042792115433,0.26648104465028355,0.0118785865485306,1.9696126897338126e-05,0.00046966730573167685,0.0114285752915405
Cora,Clustering Coefficient,12,pop100_gen100,100,100,14.025548208970577,0.012263719309257197,0.01687718196201249,0.0019997701124999955,6.132564554595635,8.43956105580237,0.2689947938176245,0.012098111504659018,2.0024948328375344e-05,0.000627783687964799,0.0019997701124999955
Cora,Degree,13,pop50_gen20,50,20,1.4623002089792863,0.24142829576235347,0.2592699526708017,0.14857214421260911,1.62499031727553,1.7450778141815215,0.14857214421260911,0.008015156556861486,1.2479443507978983e-05,0.0008924564163072408,0.00921826710428725
Cora,Neighborhood Heterogeneity,13,pop50_gen20,50,20,1.3263552089920267,0.00986468230241527,0.008579644380009044,0.0034526717002091962,2.8571156365134778,2.4849290998299103,0.2098167361701831,0.0034526717002091962,1.6028468952813474e-05,0.0009028559807026905,0.012090224970511982
Cora,PageRank,13,pop50_gen20,50,20,1.6708267090143636,1.8440235327897376e-05,1.8423307672667823e-05,1.180729493928999e-05,1.5617662997928166,1.5603326390503187,0.18312103995453166,0.010818965511015043,1.180729493928999e-05,0.0008111723403008417,0.008289643098637185
Cora,Eigenvector Centrality,13,pop50_gen20,50,20,1.5903109170030802,0.0008144125455340137,0.000827666015692084,0.0005019170178713532,1.6226039694528878,1.6490096693717284,0.26460350915852543,0.016613298719913024,2.0489254434963888e-05,0.0005019170178713532,0.01186421968659282
Cora,Clustering Coefficient,13,pop50_gen20,50,20,1.426800832967274,0.010951126212500056,0.009949250509471997,0.0031209940173768528,3.508858444305609,3.1878467097588956,0.2932429527158282,0.013199204511918852,2.2706893617727764e-05,0.0008116964727117329,0.0031209940173768528
Cora,Degree,13,pop100_gen50,100,50,7.30667504190933,0.24142829576235347,0.2592699526708017,0.13426937310679984,1.7980890963892253,1.9309686689649959,0.13426937310679984,0.012030646282298437,1.1806408135443665e-05,0.0010595723805515145,0.00659925546511716
Cora,Neighborhood Heterogeneity,13,pop100_gen50,100,50,6.5591781249968335,0.00986468230241527,0.008579644380009044,0.002285787022602224,4.3156611726603265,3.753474971715283,0.24518385538305823,0.002285787022602224,1.830887756478929e-05,0.0007014330397450112,0.01251654098497508
Cora,PageRank,13,pop100_gen50,100,50,8.193209540913813,1.8440235327897376e-05,1.8423307672667823e-05,1.0347137273302715e-05,1.7821581796808825,1.7805222049390348,0.16521131235988934,0.013618647392812901,1.0347137273302715e-05,0.0009720925006290231,0.009834136485097157
Cora,Eigenvector Centrality,13,pop100_gen50,100,50,8.158486542059109,0.0008144125455340137,0.000827666015692084,0.0005030904556108879,1.6188193126126724,1.6451634223254616,0.28901735334010564,0.009848672491702026,2.0541356729858573e-05,0.0005030904556108879,0.009209269088824957
Cora,Clustering Coefficient,13,pop100_gen50,100,50,7.2415550840087235,0.010951126212500056,0.009949250509471997,0.0022238436941771364,4.924413636252514,4.473898293986622,0.3251630569694425,0.008623037148127097,2.3482089327689986e-05,0.0006566156831943059,0.0022238436941771364
Cora,Degree,13,pop200_gen50,200,50,14.904032208956778,0.24142829576235347,0.2592699526708017,0.13201076307527254,1.8288531187770731,1.9640061660954569,0.13201076307527254,0.005933918267501037,1.312156582381749e-05,0.0007127714451519324,0.00816845229112651
Cora,Neighborhood Heterogeneity,13,pop200_gen50,200,50,13.73933099990245,0.00986468230241527,0.008579644380009044,0.0019955992496845923,4.943218085482042,4.299282223805742,0.2767264506371088,0.0019955992496845923,2.118217418939153e-05,0.0007182746390392455,0.014531870718597826
Cora,PageRank,13,pop200_gen50,200,50,16.693726832978427,1.8440235327897376e-05,1.8423307672667823e-05,9.924907731022449e-06,1.8579754923321279,1.856269919274089,0.1564408098614261,0.010404781948324494,9.924907731022449e-06,0.0008785385572809926,0.015161813015842893
Cora,Eigenvector Centrality,13,pop200_gen50,200,50,15.900414792005904,0.0008144125455340137,0.000827666015692084,0.0005308979532590689,1.5340284145653782,1.558992666314156,0.2850462241206272,0.010060537616842672,2.0896692274675655e-05,0.0005308979532590689,0.010121992723800514
Cora,Clustering Coefficient,13,pop200_gen50,200,50,15.363572207977995,0.010951126212500056,0.009949250509471997,0.0029413534054703915,3.7231589349763,3.3825416867514697,0.26544185239152995,0.00802116360300099,1.9931220009216682e-05,0.0009792456101277737,0.0029413534054703915
Cora,Degree,13,pop100_gen100,100,100,14.32603466603905,0.24142829576235347,0.2592699526708017,0.12406522522592409,1.9459787811025209,2.089787466219228,0.12406522522592409,0.011941107946714505,1.1681098771365167e-05,0.0010543708654453627,0.007151838105455685
Cora,Neighborhood Heterogeneity,13,pop100_gen100,100,100,12.872527417028323,0.00986468230241527,0.008579644380009044,0.0017976476437959806,5.48755054221006,4.772706380818848,0.2375751850169278,0.0017976476437959806,1.8110784124575852e-05,0.000698308039507135,0.0127698387202751
Cora,PageRank,13,pop100_gen100,100,100,16.30103566707112,1.8440235327897376e-05,1.8423307672667823e-05,9.686505514193432e-06,1.9037035906165838,1.9019560403566114,0.16479588209222912,0.014898657455593295,9.686505514193432e-06,0.0009293810126582477,0.008732257447113919
Cora,Eigenvector Centrality,13,pop100_gen100,100,100,16.273586333030835,0.0008144125455340137,0.000827666015692084,0.0004828333722224685,1.6867362373592687,1.7141856037878254,0.2748475217737468,0.009539468053458842,1.9276055511375244e-05,0.0004828333722224685,0.01071631192150017
Cora,Clustering Coefficient,13,pop100_gen100,100,100,14.155254582990892,0.010951126212500056,0.009949250509471997,0.0018520906804970591,5.912845590023174,5.371902474452193,0.28157701395065127,0.00925464946866601,2.1485818706691737e-05,0.0006191010629408457,0.0018520906804970591
Cora,Degree,14,pop50_gen20,50,20,1.5350666249869391,0.3503461188460132,0.2295697684586136,0.16082937326477503,2.1783714736563375,1.427411944711558,0.16082937326477503,0.011037079724975018,1.378121583344549e-05,0.0008540738996721239,0.009524832236182794
