Dataset,TargetProperty,StratSeed,HyperparamName,Population,Generations,EvolutionSeconds,RandomTargetEmd,LabelTargetEmd,WdesTargetEmd,RandomToWdesRatio,LabelToWdesRatio,DegreeEmd,NeighHetEmd,PageRankEmd,EigCentralityEmd,ClusteringEmd
actor,Neighborhood Heterogeneity,1,pop200_gen50,200,50,43.18890025001019,0.00776153839134464,0.006003050755317279,0.0014593386814782444,5.318531256556943,4.113541860780705,0.5242631578946972,0.0014593386814782444,9.915071832237484e-06,0.0002473026523769702,0.005894969324913514
actor,PageRank,1,pop200_gen50,200,50,57.90307337499689,9.816376515667547e-06,9.468123612903362e-06,7.030815482606835e-06,1.3961931642142742,1.3466608014854116,0.38326315789469767,0.00544848458900263,7.030815482606835e-06,0.0002514279335819095,0.004302012382447868
actor,Eigenvector Centrality,1,pop200_gen50,200,50,54.352839458035305,0.0002788365619366752,0.00029068761670026706,0.00017824035674190116,1.564385120371147,1.6308742981321218,0.4984736842104868,0.007929310166718141,9.098525916408652e-06,0.00017824035674190116,0.004439422673899005
actor,Clustering Coefficient,1,pop200_gen50,200,50,43.33358895895071,0.0036585271334095572,0.003266042509147455,0.0009499384093384127,3.8513308836070212,3.4381623872037133,0.5142631578946967,0.005521135660574628,9.348237364277262e-06,0.00032818005445144565,0.0009499384093384127
actor,Degree,1,pop100_gen100,100,100,43.996613750001416,0.540736842105223,0.5054736842104866,0.3321578947368026,1.6279511963239517,1.5217873554112482,0.3321578947368026,0.007969769121784919,7.462203633210825e-06,0.0003877598573181341,0.002884231209518264
actor,Neighborhood Heterogeneity,1,pop100_gen100,100,100,42.4177094589686,0.00776153839134464,0.006003050755317279,0.0009669563909502346,8.02677190407452,6.2081918186796825,0.5317894736841715,0.0009669563909502346,9.504424987437102e-06,0.0002514479324939495,0.004948232053807912
actor,PageRank,1,pop100_gen100,100,100,56.520452541997656,9.816376515667547e-06,9.468123612903362e-06,6.865222803240245e-06,1.4298700562251843,1.379142947616296,0.37142105263153935,0.005691485104690255,6.865222803240245e-06,0.0003006388767968583,0.0044700865901455234
actor,Eigenvector Centrality,1,pop100_gen100,100,100,56.80953008297365,0.0002788365619366752,0.00029068761670026706,0.000174929266695233,1.593996060261732,1.6617437561589492,0.5549473684210128,0.004416422832757236,1.0211371800638113e-05,0.000174929266695233,0.003652579256784634
actor,Clustering Coefficient,1,pop100_gen100,100,100,43.86663720803335,0.0036585271334095572,0.003266042509147455,0.0007098195810353737,5.154164848584581,4.601229095967547,0.5529473684210133,0.005756892716904218,9.937479882719011e-06,0.00026241417827642724,0.0007098195810353737
actor,Degree,2,pop50_gen20,50,20,4.640376000083052,0.5777894736841707,0.5479999999999603,0.3898421052631182,1.482111516133436,1.4056973133522757,0.3898421052631182,0.007839459353567741,7.928906323829333e-06,0.000338301648584239,0.0022207626763990503
actor,Neighborhood Heterogeneity,2,pop50_gen20,50,20,4.5640562500339,0.005401185589989549,0.005688587478705144,0.0023132265482686044,2.3349142322580594,2.4591570950812915,0.51921052631575,0.0023132265482686044,9.241571031562091e-06,0.000275887501233786,0.004592730383571671
actor,PageRank,2,pop50_gen20,50,20,5.809529833029956,1.0485255007274146e-05,9.98257769997568e-06,7.513978554633854e-06,1.3954331824394033,1.3285342282244665,0.3839473684210132,0.005041609353728986,7.513978554633854e-06,0.00034494565152314163,0.0037154426677251952
