Dataset,StratificationType,Fold_Seed,Fold,Model,Init_Seed,Stopped_Epoch,Best_Epoch,Best_Val_Loss,Best_Val_Accuracy,Test_Loss,Test_Accuracy,Stopped_Early,Early_Stopping_Patience
syn-cora-h0.00-r1,StratifiedKFoldDynamic_Clustering_b300,0,1,GCN,101,108,8,1.5173417329788208,0.3288590610027313,1.5024709701538086,0.3322147727012634,True,100
syn-cora-h0.00-r1,StratifiedKFoldDynamic_Clustering_b300,0,2,GCN,101,111,11,1.4402912855148315,0.3758389353752136,1.5006831884384155,0.34563758969306946,True,100
syn-cora-h0.00-r1,StratifiedKFoldDynamic_Clustering_b300,0,2,GCN,100,110,10,1.474708080291748,0.33557048439979553,1.5119487047195435,0.30536913871765137,True,100
syn-cora-h0.00-r1,StratifiedKFoldDynamic_Clustering_b300,0,3,GCN,100,110,10,1.4950814247131348,0.3120805323123932,1.4932267665863037,0.3590604066848755,True,100
syn-cora-h0.00-r1,StratifiedKFoldDynamic_Clustering_b300,0,3,GCN,101,110,10,1.497410774230957,0.3221476376056671,1.4720510244369507,0.34899330139160156,True,100
syn-cora-h0.00-r1,StratifiedKFoldDynamic_Clustering_b300,0,4,GCN,100,110,10,1.4860390424728394,0.3523489832878113,1.4883027076721191,0.3288590610027313,True,100
syn-cora-h0.00-r1,StratifiedKFoldDynamic_Clustering_b300,0,4,GCN,101,110,10,1.483904242515564,0.3758389353752136,1.4904345273971558,0.3322147727012634,True,100
syn-cora-h0.00-r1,StratifiedKFoldDynamic_Clustering_b300,0,5,GCN,100,109,9,1.4779547452926636,0.33892616629600525,1.484221339225769,0.34899330139160156,True,100
syn-cora-h0.00-r1,StratifiedKFoldDynamic_Clustering_b300,0,5,GCN,101,111,11,1.4821417331695557,0.3657718002796173,1.4869314432144165,0.3624161183834076,True,100
syn-cora-h0.00-r1,RandomKFold,1,1,GCN,100,110,10,1.4896308183670044,0.34228187799453735,1.5314395427703857,0.30201342701911926,True,100
syn-cora-h0.00-r1,RandomKFold,1,1,GCN,101,110,10,1.4939966201782227,0.33557048439979553,1.5160605907440186,0.3087248206138611,True,100
syn-cora-h0.00-r1,RandomKFold,1,2,GCN,101,111,11,1.418452501296997,0.4060402810573578,1.5204088687896729,0.29530200362205505,True,100
syn-cora-h0.00-r1,RandomKFold,1,2,GCN,100,113,13,1.423060655593872,0.4026845693588257,1.5147267580032349,0.30201342701911926,True,100
syn-cora-h0.00-r1,RandomKFold,1,3,GCN,100,109,9,1.4894754886627197,0.34563758969306946,1.4515241384506226,0.4194630980491638,True,100
syn-cora-h0.00-r1,RandomKFold,1,3,GCN,101,110,10,1.4970680475234985,0.3557046949863434,1.4390528202056885,0.4026845693588257,True,100
syn-cora-h0.00-r1,RandomKFold,1,4,GCN,100,110,10,1.4480544328689575,0.34563758969306946,1.4837031364440918,0.34228187799453735,True,100
syn-cora-h0.00-r1,RandomKFold,1,4,GCN,101,112,12,1.435843586921692,0.4026845693588257,1.482753872871399,0.3523489832878113,True,100
syn-cora-h0.00-r1,RandomKFold,1,5,GCN,100,108,8,1.540095329284668,0.29194632172584534,1.4653215408325195,0.3959731459617615,True,100
